epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9766086935997009,0.47006863355636597,0.9766086935997009,0.9766086935997009,0.6649521589279175,0.5537734031677246,0.6649521589279175,0.6649521589279175
1,0.9926495552062988,0.25120216608047485,0.9926495552062988,0.9926495552062988,0.827761173248291,0.4430122375488281,0.827761173248291,0.827761173248291
